% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
1.085	1	1	109	6	1	28	9422	0	0
1.086	1	2	109	7	2	28	9422	0	0
1.087	1	1	109	8	1	28	9422	0	0
1.088	1	2	109	9	2	28	9422	0	0
1.089	1	1	109	10	1	28	9422	0	0
1.09	1	2	110	1	2	28	9422	0	0
1.092	1	1	110	3	1	28	9422	0	0
1.093	1	2	110	4	2	28	9422	0	0
1.094	1	1	110	5	1	28	9422	0	0
1.095	1	2	110	6	2	28	9422	0	0
1.096	1	1	110	7	1	28	9422	0	0
1.097	1	2	110	8	2	28	9422	0	0
1.098	1	1	110	9	1	28	9422	0	0
1.099	1	2	110	10	2	28	9422	0	0
1.101	1	1	111	2	1	28	9422	0	0
1.102	1	2	111	3	2	28	9422	0	0
1.103	1	1	111	4	1	28	9422	0	0
1.104	1	2	111	5	2	28	9422	0	0
1.105	1	1	111	6	1	28	9422	0	0
1.106	1	2	111	7	2	28	9422	0	0
1.107	1	1	111	8	1	28	9422	0	0
1.108	1	2	111	9	2	28	9422	0	0
1.11	1	1	112	1	1	28	9422	0	0
1.111	1	2	112	2	2	28	9422	0	0
1.112	1	1	112	3	1	28	9422	0	0
1.113	1	2	112	4	2	28	9422	0	0
1.114	1	1	112	5	1	28	9422	0	0
1.115	1	2	112	6	2	28	9422	0	0
1.116	1	1	112	7	1	28	9422	0	0
1.117	1	2	112	8	2	28	9422	0	0
1.119	1	1	112	10	1	28	9422	0	0
1.12	1	2	113	1	2	28	9422	0	0
1.121	1	1	113	2	1	28	9422	0	0
1.122	1	2	113	3	2	28	9422	0	0
1.123	1	1	113	4	1	28	9422	0	0
1.124	1	2	113	5	2	28	9422	0	0
1.125	1	1	113	6	1	28	9422	0	0
1.126	1	2	113	7	2	28	9422	0	0
1.127	1	1	113	8	1	28	9422	0	0
1.128	1	2	113	9	2	28	9422	0	0
1.13	1	1	114	1	1	28	9422	0	0
1.131	1	2	114	2	2	28	9422	0	0
1.132	1	1	114	3	1	28	9422	0	0
1.133	1	2	114	4	2	28	9422	0	0
1.134	1	1	114	5	1	28	9422	0	0
1.135	1	2	114	6	2	28	9422	0	0
1.136	1	1	114	7	1	28	9422	0	0
1.137	1	2	114	8	2	28	9422	0	0
1.139	1	1	114	10	1	28	9422	0	0
1.14	1	2	115	1	2	28	9422	0	0
1.141	1	1	115	2	1	28	9422	0	0
1.142	1	2	115	3	2	28	9422	0	0
1.143	1	1	115	4	1	28	9422	0	0
1.144	1	2	115	5	2	28	9422	0	0
1.145	1	1	115	6	1	28	9422	0	0
1.146	1	2	115	7	2	28	9422	0	0
1.148	1	1	115	9	1	28	9422	0	0
1.149	1	2	115	10	2	28	9422	0	0
1.15	1	1	116	1	1	28	9422	0	0
1.151	1	2	116	2	2	28	9422	0	0
1.152	1	1	116	3	1	28	9422	0	0
1.153	1	2	116	4	2	28	9422	0	0
1.154	1	1	116	5	1	28	9422	0	0
1.155	1	2	116	6	2	28	9422	0	0
1.157	1	1	116	8	1	28	9422	0	0
1.158	1	2	116	9	2	28	9422	0	0
1.159	1	1	116	10	1	28	9422	0	0
1.16	1	2	117	1	2	28	9422	0	0
1.161	1	1	117	2	1	28	9422	0	0
1.162	1	2	117	3	2	28	9422	0	0
1.163	1	1	117	4	1	28	9422	0	0
1.164	1	2	117	5	2	28	9422	0	0
1.166	1	1	117	7	1	28	9422	0	0
1.167	1	2	117	8	2	28	9422	0	0
1.168	1	1	117	9	1	28	9422	0	0
1.169	1	2	117	10	2	28	9422	0	0
1.17	1	1	118	1	1	28	9422	0	0
1.171	1	2	118	2	2	28	9422	0	0
1.172	1	1	118	3	1	28	9422	0	0
1.173	1	2	118	4	2	28	9422	0	0
1.175	1	1	118	6	1	28	9422	0	0
1.176	1	2	118	7	2	28	9422	0	0
1.177	1	1	118	8	1	28	9422	0	0
1.178	1	2	118	9	2	28	9422	0	0
1.179	1	1	118	10	1	28	9422	0	0
1.18	1	2	119	1	2	28	9422	0	0
1.181	1	1	119	2	1	28	9422	0	0
1.182	1	2	119	3	2	28	9422	0	0
1.183	1	1	119	4	1	28	9422	0	0
1.184	1	2	119	5	2	28	9422	0	0
1.186	1	1	119	7	1	28	9422	0	0
1.187	1	2	119	8	2	28	9422	0	0
1.188	1	1	119	9	1	28	9422	0	0
1.189	1	2	119	10	2	28	9422	0	0
1.19	1	1	120	1	1	28	9422	0	0
1.191	1	2	120	2	2	28	9422	0	0
1.192	1	1	120	3	1	28	9422	0	0
1.193	1	2	120	4	2	28	9422	0	0
1.195	1	1	120	6	1	28	9422	0	0
1.196	1	2	120	7	2	28	9422	0	0
1.197	1	1	120	8	1	28	9422	0	0
1.198	1	2	120	9	2	28	9422	0	0
1.199	1	1	120	10	1	28	9422	0	0
1.2	1	2	121	1	2	28	9422	0	0
1.201	1	1	121	2	1	28	9422	0	0
1.202	1	2	121	3	2	28	9422	0	0
1.204	1	1	121	5	1	28	9422	0	0
1.205	1	2	121	6	2	28	9422	0	0
1.206	1	1	121	7	1	28	9422	0	0
1.207	1	2	121	8	2	28	9422	0	0
1.208	1	1	121	9	1	28	9422	0	0
1.209	1	2	121	10	2	28	9422	0	0
1.21	1	1	122	1	1	28	9422	0	0
1.211	1	2	122	2	2	28	9422	0	0
1.213	1	1	122	4	1	28	9422	0	0
1.214	1	2	122	5	2	28	9422	0	0
1.215	1	1	122	6	1	28	9422	0	0
1.216	1	2	122	7	2	28	9422	0	0
1.217	1	1	122	8	1	28	9422	0	0
1.218	1	2	122	9	2	28	9422	0	0
1.219	1	1	122	10	1	28	9422	0	0
1.22	1	2	123	1	2	28	9422	0	0
1.222	1	1	123	3	1	28	9422	0	0
1.223	1	2	123	4	2	28	9422	0	0
1.224	1	1	123	5	1	28	9422	0	0
1.225	1	2	123	6	2	28	9422	0	0
1.226	1	1	123	7	1	28	9422	0	0
1.227	1	2	123	8	2	28	9422	0	0
1.228	1	1	123	9	1	28	9422	0	0
1.229	1	2	123	10	2	28	9422	0	0
1.231	1	1	124	2	1	28	9422	0	0
1.232	1	2	124	3	2	28	9422	0	0
1.233	1	1	124	4	1	28	9422	0	0
1.234	1	2	124	5	2	28	9422	0	0
1.235	1	1	124	6	1	28	9422	0	0
1.236	1	2	124	7	2	28	9422	0	0
1.237	1	1	124	8	1	28	9422	0	0
1.238	1	2	124	9	2	28	9422	0	0
1.239	1	1	124	10	1	28	9422	0	0
1.24	1	2	125	1	2	28	9422	0	0
1.242	1	1	125	3	1	28	9422	0	0
1.243	1	2	125	4	2	28	9422	0	0
1.244	1	1	125	5	1	28	9422	0	0
1.245	1	2	125	6	2	28	9422	0	0
1.246	1	1	125	7	1	28	9422	0	0
1.247	1	2	125	8	2	28	9422	0	0
1.248	1	1	125	9	1	28	9422	0	0
1.249	1	2	125	10	2	28	9422	0	0
1.251	1	1	126	2	1	28	9422	0	0
1.252	1	2	126	3	2	28	9422	0	0
1.253	1	1	126	4	1	28	9422	0	0
1.254	1	2	126	5	2	28	9422	0	0
1.255	1	1	126	6	1	28	9422	0	0
1.256	1	2	126	7	2	28	9422	0	0
1.257	1	1	126	8	1	28	9422	0	0
1.258	1	2	126	9	2	28	9422	0	0
1.26	1	1	127	1	1	28	9422	0	0
1.261	1	2	127	2	2	28	9422	0	0
1.262	1	1	127	3	1	28	9422	0	0
1.263	1	2	127	4	2	28	9422	0	0
1.264	1	1	127	5	1	28	9422	0	0
1.265	1	2	127	6	2	28	9422	0	0
1.266	1	1	127	7	1	28	9422	0	0
1.267	1	2	127	8	2	28	9422	0	0
1.269	1	1	127	10	1	28	9422	0	0
1.27	1	2	128	1	2	28	9422	0	0
1.271	1	1	128	2	1	28	9422	0	0
1.272	1	2	128	3	2	28	9422	0	0
1.273	1	1	128	4	1	28	9422	0	0
1.274	1	2	128	5	2	28	9422	0	0
1.275	1	1	128	6	1	28	9422	0	0
1.276	1	2	128	7	2	28	9422	0	0
1.278	1	1	128	9	1	28	9422	0	0
1.279	1	2	128	10	2	28	9422	0	0
1.28	1	1	129	1	1	28	9422	0	0
1.281	1	2	129	2	2	28	9422	0	0
1.282	1	1	129	3	1	28	9422	0	0
1.283	1	2	129	4	2	28	9422	0	0
1.284	1	1	129	5	1	28	9422	0	0
1.285	1	2	129	6	2	28	9422	0	0
1.287	1	1	129	8	1	28	9422	0	0
1.288	1	2	129	9	2	28	9422	0	0
1.289	1	1	129	10	1	28	9422	0	0
1.29	1	2	130	1	2	28	9422	0	0
1.291	1	1	130	2	1	28	9422	0	0
1.292	1	2	130	3	2	28	9422	0	0
1.293	1	1	130	4	1	28	9422	0	0
1.294	1	2	130	5	2	28	9422	0	0
1.295	1	1	130	6	1	28	9422	0	0
1.296	1	2	130	7	2	28	9422	0	0
1.298	1	1	130	9	1	28	9422	0	0
1.299	1	2	130	10	2	28	9422	0	0
1.3	1	1	131	1	1	28	9422	0	0
1.301	1	2	131	2	2	28	9422	0	0
1.302	1	1	131	3	1	28	9422	0	0
1.303	1	2	131	4	2	28	9422	0	0
1.304	1	1	131	5	1	28	9422	0	0
1.305	1	2	131	6	2	28	9422	0	0
1.307	1	1	131	8	1	28	9422	0	0
1.308	1	2	131	9	2	28	9422	0	0
1.309	1	1	131	10	1	28	9422	0	0
1.31	1	2	132	1	2	28	9422	0	0
1.311	1	1	132	2	1	28	9422	0	0
1.312	1	2	132	3	2	28	9422	0	0
1.313	1	1	132	4	1	28	9422	0	0
1.314	1	2	132	5	2	28	9422	0	0
1.316	1	1	132	7	1	28	9422	0	0
1.317	1	2	132	8	2	28	9422	0	0
1.318	1	1	132	9	1	28	9422	0	0
1.319	1	2	132	10	2	28	9422	0	0
1.32	1	1	133	1	1	28	9422	0	0
1.321	1	2	133	2	2	28	9422	0	0
1.322	1	1	133	3	1	28	9422	0	0
1.323	1	2	133	4	2	28	9422	0	0
1.325	1	1	133	6	1	28	9422	0	0
1.326	1	2	133	7	2	28	9422	0	0
1.327	1	1	133	8	1	28	9422	0	0
1.328	1	2	133	9	2	28	9422	0	0
1.329	1	1	133	10	1	28	9422	0	0
1.33	1	2	134	1	2	28	9422	0	0
1.331	1	1	134	2	1	28	9422	0	0
1.332	1	2	134	3	2	28	9422	0	0
1.334	1	1	134	5	1	28	9422	0	0
1.335	1	2	134	6	2	28	9422	0	0
1.336	1	1	134	7	1	28	9422	0	0
1.337	1	2	134	8	2	28	9422	0	0
1.338	1	1	134	9	1	28	9422	0	0
1.339	1	2	134	10	2	28	9422	0	0
1.34	1	1	135	1	1	28	9422	0	0
1.341	1	2	135	2	2	28	9422	0	0
1.343	1	1	135	4	1	28	9422	0	0
1.344	1	2	135	5	2	28	9422	0	0
1.345	1	1	135	6	1	28	9422	0	0
1.346	1	2	135	7	2	28	9422	0	0
1.347	1	1	135	8	1	28	9422	0	0
1.348	1	2	135	9	2	28	9422	0	0
1.349	1	1	135	10	1	28	9422	0	0
1.35	1	2	136	1	2	28	9422	0	0
1.351	1	1	136	2	1	28	9422	0	0
1.352	1	2	136	3	2	28	9422	0	0
1.354	1	1	136	5	1	28	9422	0	0
1.355	1	2	136	6	2	28	9422	0	0
1.356	1	1	136	7	1	28	9422	0	0
1.357	1	2	136	8	2	28	9422	0	0
1.358	1	1	136	9	1	28	9422	0	0
1.359	1	2	136	10	2	28	9422	0	0
1.36	1	1	137	1	1	28	9422	0	0
1.361	1	2	137	2	2	28	9422	0	0
1.363	1	1	137	4	1	28	9422	0	0
1.364	1	2	137	5	2	28	9422	0	0
1.365	1	1	137	6	1	28	9422	0	0
1.366	1	2	137	7	2	28	9422	0	0
1.367	1	1	137	8	1	28	9422	0	0
1.368	1	2	137	9	2	28	9422	0	0
1.369	1	1	137	10	1	28	9422	0	0
1.37	1	2	138	1	2	28	9422	0	0
1.372	1	1	138	3	1	28	9422	0	0
1.373	1	2	138	4	2	28	9422	0	0
1.374	1	1	138	5	1	28	9422	0	0
1.375	1	2	138	6	2	28	9422	0	0
1.376	1	1	138	7	1	28	9422	0	0
1.377	1	2	138	8	2	28	9422	0	0
1.378	1	1	138	9	1	28	9422	0	0
1.379	1	2	138	10	2	28	9422	0	0
1.381	1	1	139	2	1	28	9422	0	0
1.382	1	2	139	3	2	28	9422	0	0
1.383	1	1	139	4	1	28	9422	0	0
1.384	1	2	139	5	2	28	9422	0	0
1.385	1	1	139	6	1	28	9422	0	0
1.386	1	2	139	7	2	28	9422	0	0
1.387	1	1	139	8	1	28	9422	0	0
1.388	1	2	139	9	2	28	9422	0	0
1.39	1	1	140	1	1	28	9422	0	0
1.391	1	2	140	2	2	28	9422	0	0
1.392	1	1	140	3	1	28	9422	0	0
1.393	1	2	140	4	2	28	9422	0	0
1.394	1	1	140	5	1	28	9422	0	0
1.395	1	2	140	6	2	28	9422	0	0
1.396	1	1	140	7	1	28	9422	0	0
1.397	1	2	140	8	2	28	9422	0	0
1.399	1	1	140	10	1	28	9422	0	0
1.4	1	2	141	1	2	28	9422	0	0
1.401	1	1	141	2	1	28	9422	0	0
1.402	1	2	141	3	2	28	9422	0	0
1.403	1	1	141	4	1	28	9422	0	0
1.404	1	2	141	5	2	28	9422	0	0
1.405	1	1	141	6	1	28	9422	0	0
1.406	1	2	141	7	2	28	9422	0	0
1.407	1	1	141	8	1	28	9422	0	0
1.408	1	2	141	9	2	28	9422	0	0
1.41	1	1	142	1	1	28	9422	0	0
1.411	1	2	142	2	2	28	9422	0	0
1.412	1	1	142	3	1	28	9422	0	0
1.413	1	2	142	4	2	28	9422	0	0
1.414	1	1	142	5	1	28	9422	0	0
1.415	1	2	142	6	2	28	9422	0	0
1.416	1	1	142	7	1	28	9422	0	0
1.417	1	2	142	8	2	28	9422	0	0
1.419	1	1	142	10	1	28	9422	0	0
1.42	1	2	143	1	2	28	9422	0	0
1.421	1	1	143	2	1	28	9422	0	0
1.422	1	2	143	3	2	28	9422	0	0
1.423	1	1	143	4	1	28	9422	0	0
1.424	1	2	143	5	2	28	9422	0	0
1.425	1	1	143	6	1	28	9422	0	0
1.426	1	2	143	7	2	28	9422	0	0
1.428	1	1	143	9	1	28	9422	0	0
1.429	1	2	143	10	2	28	9422	0	0
1.43	1	1	144	1	1	28	9422	0	0
1.431	1	2	144	2	2	28	9422	0	0
1.432	1	1	144	3	1	28	9422	0	0
1.433	1	2	144	4	2	28	9422	0	0
1.434	1	1	144	5	1	28	9422	0	0
1.435	1	2	144	6	2	28	9422	0	0
1.437	1	1	144	8	1	28	9422	0	0
1.438	1	2	144	9	2	28	9422	0	0
1.439	1	1	144	10	1	28	9422	0	0
1.44	1	2	145	1	2	28	9422	0	0
1.441	1	1	145	2	1	28	9422	0	0
1.442	1	2	145	3	2	28	9422	0	0
1.443	1	1	145	4	1	28	9422	0	0
1.444	1	2	145	5	2	28	9422	0	0
1.446	1	1	145	7	1	28	9422	0	0
1.447	1	2	145	8	2	28	9422	0	0
1.448	1	1	145	9	1	28	9422	0	0
1.449	1	2	145	10	2	28	9422	0	0
1.45	1	1	146	1	1	28	9422	0	0
1.451	1	2	146	2	2	28	9422	0	0
1.452	1	1	146	3	1	28	9422	0	0
1.453	1	2	146	4	2	28	9422	0	0
1.455	1	1	146	6	1	28	9422	0	0
1.456	1	2	146	7	2	28	9422	0	0
1.457	1	1	146	8	1	28	9422	0	0
1.458	1	2	146	9	2	28	9422	0	0
1.459	1	1	146	10	1	28	9422	0	0
1.46	1	2	147	1	2	28	9422	0	0
1.461	1	1	147	2	1	28	9422	0	0
1.462	1	2	147	3	2	28	9422	0	0
1.463	1	1	147	4	1	28	9422	0	0
1.464	1	2	147	5	2	28	9422	0	0
1.466	1	1	147	7	1	28	9422	0	0
1.467	1	2	147	8	2	28	9422	0	0
1.468	1	1	147	9	1	28	9422	0	0
1.469	1	2	147	10	2	28	9422	0	0
1.47	1	1	148	1	1	28	9422	0	0
1.471	1	2	148	2	2	28	9422	0	0
1.472	1	1	148	3	1	28	9422	0	0
1.473	1	2	148	4	2	28	9422	0	0
1.475	1	1	148	6	1	28	9422	0	0
1.476	1	2	148	7	2	28	9422	0	0
1.477	1	1	148	8	1	28	9422	0	0
1.478	1	2	148	9	2	28	9422	0	0
1.479	1	1	148	10	1	28	9422	0	0
1.48	1	2	149	1	2	28	9422	0	0
1.481	1	1	149	2	1	28	9422	0	0
1.482	1	2	149	3	2	28	9422	0	0
1.484	1	1	149	5	1	28	9422	0	0
1.485	1	2	149	6	2	28	9422	0	0
1.486	1	1	149	7	1	28	9422	0	0
1.487	1	2	149	8	2	28	9422	0	0
1.488	1	1	149	9	1	28	9422	0	0
1.489	1	2	149	10	2	28	9422	0	0
1.49	1	1	150	1	1	28	9422	0	0
1.491	1	2	150	2	2	28	9422	0	0
1.493	1	1	150	4	1	28	9422	0	0
1.494	1	2	150	5	2	28	9422	0	0
1.495	1	1	150	6	1	28	9422	0	0
1.496	1	2	150	7	2	28	9422	0	0
1.497	1	1	150	8	1	28	9422	0	0
1.498	1	2	150	9	2	28	9422	0	0
1.499	1	1	150	10	1	28	9422	0	0
1.5	1	2	151	1	2	28	9422	0	0
1.502	1	1	151	3	1	28	9422	0	0
1.503	1	2	151	4	2	28	9422	0	0
1.504	1	1	151	5	1	28	9422	0	0
1.505	1	2	151	6	2	28	9422	0	0
1.506	1	1	151	7	1	28	9422	0	0
1.507	1	2	151	8	2	28	9422	0	0
1.508	1	1	151	9	1	28	9422	0	0
1.509	1	2	151	10	2	28	9422	0	0
1.511	1	1	152	2	1	28	9422	0	0
1.512	1	2	152	3	2	28	9422	0	0
1.513	1	1	152	4	1	28	9422	0	0
1.514	1	2	152	5	2	28	9422	0	0
1.515	1	1	152	6	1	28	9422	0	0
1.516	1	2	152	7	2	28	9422	0	0
1.517	1	1	152	8	1	28	9422	0	0
1.518	1	2	152	9	2	28	9422	0	0
1.519	1	1	152	10	1	28	9422	0	0
1.52	1	2	153	1	2	28	9422	0	0
1.522	1	1	153	3	1	28	9422	0	0
1.523	1	2	153	4	2	28	9422	0	0
1.524	1	1	153	5	1	28	9422	0	0
1.525	1	2	153	6	2	28	9422	0	0
1.526	1	1	153	7	1	28	9422	0	0
1.527	1	2	153	8	2	28	9422	0	0
1.528	1	1	153	9	1	28	9422	0	0
1.529	1	2	153	10	2	28	9422	0	0
1.531	1	1	154	2	1	28	9422	0	0
1.532	1	2	154	3	2	28	9422	0	0
1.533	1	1	154	4	1	28	9422	0	0
1.534	1	2	154	5	2	28	9422	0	0
1.535	1	1	154	6	1	28	9422	0	0
1.536	1	2	154	7	2	28	9422	0	0
1.537	1	1	154	8	1	28	9422	0	0
1.538	1	2	154	9	2	28	9422	0	0
1.54	1	1	155	1	1	28	9422	0	0
1.541	1	2	155	2	2	28	9422	0	0
1.542	1	1	155	3	1	28	9422	0	0
1.543	1	2	155	4	2	28	9422	0	0
1.544	1	1	155	5	1	28	9422	0	0
1.545	1	2	155	6	2	28	9422	0	0
1.546	1	1	155	7	1	28	9422	0	0
1.547	1	2	155	8	2	28	9422	0	0
1.549	1	1	155	10	1	28	9422	0	0
1.55	1	2	156	1	2	28	9422	0	0
1.551	1	1	156	2	1	28	9422	0	0
1.552	1	2	156	3	2	28	9422	0	0
1.553	1	1	156	4	1	28	9422	0	0
1.554	1	2	156	5	2	28	9422	0	0
1.555	1	1	156	6	1	28	9422	0	0
1.556	1	2	156	7	2	28	9422	0	0
1.558	1	1	156	9	1	28	9422	0	0
1.559	1	2	156	10	2	28	9422	0	0
1.56	1	1	157	1	1	28	9422	0	0
1.561	1	2	157	2	2	28	9422	0	0
1.562	1	1	157	3	1	28	9422	0	0
1.563	1	2	157	4	2	28	9422	0	0
1.564	1	1	157	5	1	28	9422	0	0
1.565	1	2	157	6	2	28	9422	0	0
1.567	1	1	157	8	1	28	9422	0	0
1.568	1	2	157	9	2	28	9422	0	0
1.569	1	1	157	10	1	28	9422	0	0
1.57	1	2	158	1	2	28	9422	0	0
1.571	1	1	158	2	1	28	9422	0	0
1.572	1	2	158	3	2	28	9422	0	0
1.573	1	1	158	4	1	28	9422	0	0
1.574	1	2	158	5	2	28	9422	0	0
1.575	1	1	158	6	1	28	9422	0	0
1.576	1	2	158	7	2	28	9422	0	0
1.578	1	1	158	9	1	28	9422	0	0
1.579	1	2	158	10	2	28	9422	0	0
1.58	1	1	159	1	1	28	9422	0	0
1.581	1	2	159	2	2	28	9422	0	0
1.582	1	1	159	3	1	28	9422	0	0
1.583	1	2	159	4	2	28	9422	0	0
1.584	1	1	159	5	1	28	9422	0	0
1.585	1	2	159	6	2	28	9422	0	0
1.587	1	1	159	8	1	28	9422	0	0
1.588	1	2	159	9	2	28	9422	0	0
1.589	1	1	159	10	1	28	9422	0	0
1.59	1	2	160	1	2	28	9422	0	0
1.591	1	1	160	2	1	28	9422	0	0
1.592	1	2	160	3	2	28	9422	0	0
1.593	1	1	160	4	1	28	9422	0	0
1.594	1	2	160	5	2	28	9422	0	0
1.596	1	1	160	7	1	28	9422	0	0
1.597	1	2	160	8	2	28	9422	0	0
1.598	1	1	160	9	1	28	9422	0	0
1.599	1	2	160	10	2	28	9422	0	0
1.6	1	1	161	1	1	28	9422	0	0
1.601	1	2	161	2	2	28	9422	0	0
1.602	1	1	161	3	1	28	9422	0	0
1.603	1	2	161	4	2	28	9422	0	0
1.605	1	1	161	6	1	28	9422	0	0
1.606	1	2	161	7	2	28	9422	0	0
1.607	1	1	161	8	1	28	9422	0	0
1.608	1	2	161	9	2	28	9422	0	0
1.609	1	1	161	10	1	28	9422	0	0
1.61	1	2	162	1	2	28	9422	0	0
1.611	1	1	162	2	1	28	9422	0	0
1.612	1	2	162	3	2	28	9422	0	0
1.614	1	1	162	5	1	28	9422	0	0
1.615	1	2	162	6	2	28	9422	0	0
1.616	1	1	162	7	1	28	9422	0	0
1.617	1	2	162	8	2	28	9422	0	0
1.618	1	1	162	9	1	28	9422	0	0
1.619	1	2	162	10	2	28	9422	0	0
1.62	1	1	163	1	1	28	9422	0	0
1.621	1	2	163	2	2	28	9422	0	0
1.623	1	1	163	4	1	28	9422	0	0
1.624	1	2	163	5	2	28	9422	0	0
1.625	1	1	163	6	1	28	9422	0	0
1.626	1	2	163	7	2	28	9422	0	0
1.627	1	1	163	8	1	28	9422	0	0
1.628	1	2	163	9	2	28	9422	0	0
1.629	1	1	163	10	1	28	9422	0	0
1.63	1	2	164	1	2	28	9422	0	0
1.631	1	1	164	2	1	28	9422	0	0
1.632	1	2	164	3	2	28	9422	0	0
1.634	1	1	164	5	1	28	9422	0	0
1.635	1	2	164	6	2	28	9422	0	0
1.636	1	1	164	7	1	28	9422	0	0
1.637	1	2	164	8	2	28	9422	0	0
1.638	1	1	164	9	1	28	9422	0	0
1.639	1	2	164	10	2	28	9422	0	0
1.64	1	1	165	1	1	28	9422	0	0
1.641	1	2	165	2	2	28	9422	0	0
1.643	1	1	165	4	1	28	9422	0	0
1.644	1	2	165	5	2	28	9422	0	0
1.645	1	1	165	6	1	28	9422	0	0
1.646	1	2	165	7	2	28	9422	0	0
1.647	1	1	165	8	1	28	9422	0	0
1.648	1	2	165	9	2	28	9422	0	0
1.649	1	1	165	10	1	28	9422	0	0
1.65	1	2	166	1	2	28	9422	0	0
1.652	1	1	166	3	1	28	9422	0	0
1.653	1	2	166	4	2	28	9422	0	0
1.654	1	1	166	5	1	28	9422	0	0
1.655	1	2	166	6	2	28	9422	0	0
1.656	1	1	166	7	1	28	9422	0	0
1.657	1	2	166	8	2	28	9422	0	0
1.658	1	1	166	9	1	28	9422	0	0
1.659	1	2	166	10	2	28	9422	0	0
1.661	1	1	167	2	1	28	9422	0	0
1.662	1	2	167	3	2	28	9422	0	0
1.663	1	1	167	4	1	28	9422	0	0
1.664	1	2	167	5	2	28	9422	0	0
1.665	1	1	167	6	1	28	9422	0	0
1.666	1	2	167	7	2	28	9422	0	0
1.667	1	1	167	8	1	28	9422	0	0
1.668	1	2	167	9	2	28	9422	0	0
1.67	1	1	168	1	1	28	9422	0	0
1.671	1	2	168	2	2	28	9422	0	0
1.672	1	1	168	3	1	28	9422	0	0
1.673	1	2	168	4	2	28	9422	0	0
1.674	1	1	168	5	1	28	9422	0	0
1.675	1	2	168	6	2	28	9422	0	0
1.676	1	1	168	7	1	28	9422	0	0
1.677	1	2	168	8	2	28	9422	0	0
1.679	1	1	168	10	1	28	9422	0	0
1.68	1	2	169	1	2	28	9422	0	0
1.681	1	1	169	2	1	28	9422	0	0
1.682	1	2	169	3	2	28	9422	0	0
1.683	1	1	169	4	1	28	9422	0	0
1.684	1	2	169	5	2	28	9422	0	0
1.685	1	1	169	6	1	28	9422	0	0
1.686	1	2	169	7	2	28	9422	0	0
1.687	1	1	169	8	1	28	9422	0	0
1.688	1	2	169	9	2	28	9422	0	0
1.69	1	1	170	1	1	28	9422	0	0
1.691	1	2	170	2	2	28	9422	0	0
1.692	1	1	170	3	1	28	9422	0	0
1.693	1	2	170	4	2	28	9422	0	0
1.694	1	1	170	5	1	28	9422	0	0
1.695	1	2	170	6	2	28	9422	0	0
1.696	1	1	170	7	1	28	9422	0	0
1.697	1	2	170	8	2	28	9422	0	0
1.699	1	1	170	10	1	28	9422	0	0
1.7	1	2	171	1	2	28	9422	0	0
1.701	1	1	171	2	1	28	9422	0	0
1.702	1	2	171	3	2	28	9422	0	0
1.703	1	1	171	4	1	28	9422	0	0
1.704	1	2	171	5	2	28	9422	0	0
1.705	1	1	171	6	1	28	9422	0	0
1.706	1	2	171	7	2	28	9422	0	0
1.708	1	1	171	9	1	28	9422	0	0
1.709	1	2	171	10	2	28	9422	0	0
1.71	1	1	172	1	1	28	9422	0	0
1.711	1	2	172	2	2	28	9422	0	0
1.712	1	1	172	3	1	28	9422	0	0
1.713	1	2	172	4	2	28	9422	0	0
1.714	1	1	172	5	1	28	9422	0	0
1.715	1	2	172	6	2	28	9422	0	0
1.717	1	1	172	8	1	28	9422	0	0
1.718	1	2	172	9	2	28	9422	0	0
1.719	1	1	172	10	1	28	9422	0	0
1.72	1	2	173	1	2	28	9422	0	0
1.721	1	1	173	2	1	28	9422	0	0
1.722	1	2	173	3	2	28	9422	0	0
1.723	1	1	173	4	1	28	9422	0	0
1.724	1	2	173	5	2	28	9422	0	0
1.726	1	1	173	7	1	28	9422	0	0
1.727	1	2	173	8	2	28	9422	0	0
1.728	1	1	173	9	1	28	9422	0	0
1.729	1	2	173	10	2	28	9422	0	0
1.73	1	1	174	1	1	28	9422	0	0
1.731	1	2	174	2	2	28	9422	0	0
1.732	1	1	174	3	1	28	9422	0	0
1.733	1	2	174	4	2	28	9422	0	0
1.735	1	1	174	6	1	28	9422	0	0
1.736	1	2	174	7	2	28	9422	0	0
1.737	1	1	174	8	1	28	9422	0	0
1.738	1	2	174	9	2	28	9422	0	0
1.739	1	1	174	10	1	28	9422	0	0
1.74	1	2	175	1	2	28	9422	0	0
1.741	1	1	175	2	1	28	9422	0	0
1.742	1	2	175	3	2	28	9422	0	0
1.743	1	1	175	4	1	28	9422	0	0
1.744	1	2	175	5	2	28	9422	0	0
1.746	1	1	175	7	1	28	9422	0	0
1.747	1	2	175	8	2	28	9422	0	0
1.748	1	1	175	9	1	28	9422	0	0
1.749	1	2	175	10	2	28	9422	0	0
1.75	1	1	176	1	1	28	9422	0	0
1.751	1	2	176	2	2	28	9422	0	0
1.752	1	1	176	3	1	28	9422	0	0
1.753	1	2	176	4	2	28	9422	0	0
1.755	1	1	176	6	1	28	9422	0	0
1.756	1	2	176	7	2	28	9422	0	0
1.757	1	1	176	8	1	28	9422	0	0
1.758	1	2	176	9	2	28	9422	0	0
1.759	1	1	176	10	1	28	9422	0	0
1.76	1	2	177	1	2	28	9422	0	0
1.761	1	1	177	2	1	28	9422	0	0
1.762	1	2	177	3	2	28	9422	0	0
